Date,Open,High,Low,Close,Volume,Adj Close
2015-05-15,3.51,3.72,3.45,3.70,61148300,3.70
2015-05-14,3.86,3.91,3.64,3.72,40955100,3.72
2015-05-13,4.02,4.09,3.76,3.76,80591300,3.76
2015-05-12,3.69,3.97,3.67,3.82,57358900,3.82
2015-05-11,3.70,3.73,3.53,3.62,27910000,3.62
2015-05-08,3.62,3.70,3.43,3.66,68723800,3.66
2015-05-07,3.88,3.88,3.50,3.56,69778500,3.56
2015-05-06,4.11,4.28,3.88,3.89,83117700,3.89
2015-05-05,3.88,3.98,3.83,3.85,69713500,3.85
2015-05-04,3.59,3.62,3.50,3.60,40100000,3.60
2015-05-01,3.61,3.67,3.47,3.66,43333500,3.66
2015-04-30,3.54,3.74,3.50,3.72,67588400,3.72
2015-04-29,3.27,3.65,3.27,3.50,98678500,3.50
2015-04-28,3.28,3.40,3.22,3.26,41535600,3.26
2015-04-27,3.35,3.41,3.18,3.23,48886000,3.23
2015-04-24,3.25,3.33,3.17,3.29,61925400,3.29
2015-04-23,3.21,3.50,3.20,3.35,68716900,3.35
2015-04-22,3.20,3.30,3.10,3.15,60072900,3.15
